0	1.79769e+308	0	0	0	
0	1.236	0	0	0	
0	1.292	0	0	0	
0	1.79769e+308	0	0	0	
0	1.255	0	0	0	
0	1.301	0	0	0	
0	1.79769e+308	0	0	0	
0	1.272	0	0	0	
0	1.319	0	0	0	
0	1.79769e+308	0	0	0	
0	1.29	0	0	0	
0	1.337	0	0	0	
0	1.79769e+308	0	0	0	
0	1.309	0	0	0	
0	1.365	0	0	0	
0	1.79769e+308	0	0	0	
0	1.339	0	0	0	
0	1.386	0	0	0	
0	1.79769e+308	0	0	0	
0	1.35	0	0	0	
0	1.397	0	0	0	
0	1.79769e+308	0	0	0	
0	1.367	0	0	0	
0	1.413	0	0	0	
0	1.79769e+308	0	0	0	
0	1.384	0	0	0	
0	1.431	0	0	0	
0	1.79769e+308	0	0	0	
0	1.403	0	0	0	
0	1.45	0	0	0	
0	1.79769e+308	0	0	0	
0	1.422	0	0	0	
0	1.469	0	0	0	
0	1.79769e+308	0	0	0	
0	1.44	0	0	0	
0	1.487	0	0	0	
0	1.79769e+308	0	0	0	
0	1.457	0	0	0	
0	1.503	0	0	0	
0	1.79769e+308	0	0	0	
0	1.475	0	0	0	
0	1.522	0	0	0	
0	1.79769e+308	0	0	0	
0	1.493	0	0	0	
0	1.545	0	0	0	
0	1.79769e+308	0	0	0	
0	1.512	0	0	0	
0	1.558	0	0	0	
0	1.79769e+308	0	0	0	
0	1.529	0	0	0	
0	1.575	0	0	0	
0	1.79769e+308	0	0	0	
0	1.546	0	0	0	
0	1.592	0	0	0	
0	1.79769e+308	0	0	0	
0	1.565	0	0	0	
0	1.612	0	0	0	
0	1.79769e+308	0	0	0	
0	1.583	0	0	0	
0	1.629	0	0	0	
0	1.79769e+308	0	0	0	
0	1.605	0	0	0	
0	1.652	0	0	0	
0	1.79769e+308	0	0	0	
0	1.62	0	0	0	
0	1.666	0	0	0	
0	1.79769e+308	0	0	0	
0	1.637	0	0	0	
0	1.683	0	0	0	
0	1.79769e+308	0	0	0	
0	1.654	0	0	0	
0	1.7	0	0	0	
0	1.79769e+308	0	0	0	
0	1.672	0	0	0	
0	1.718	0	0	0	
0	1.79769e+308	0	0	0	
0	1.689	0	0	0	
0	1.735	0	0	0	
0	1.79769e+308	0	0	0	
0	1.706	0	0	0	
0	1.753	0	0	0	
0	1.79769e+308	0	0	0	
0	1.724	0	0	0	
0	1.771	0	0	0	
0	1.79769e+308	0	0	0	
0	1.742	0	0	0	
0	1.789	0	0	0	
0	1.79769e+308	0	0	0	
0	1.761	0	0	0	
0	1.813	0	0	0	
0	1.79769e+308	0	0	0	
0	1.778	0	0	0	
0	1.824	0	0	0	
0	1.79769e+308	0	0	0	
0	1.797	0	0	0	
0	1.843	0	0	0	
0	1.79769e+308	0	0	0	
0	1.816	0	0	0	
0	1.862	0	0	0	
0	1.79769e+308	0	0	0	
0	1.833	0	0	0	
0	1.879	0	0	0	
0	1.79769e+308	0	0	0	
0	1.85	0	0	0	
0	1.896	0	0	0	
0	1.79769e+308	0	0	0	
0	1.869	0	0	0	
0	1.916	0	0	0	
0	1.79769e+308	0	0	0	
0	1.886	0	0	0	
0	1.932	0	0	0	
0	1.79769e+308	0	0	0	
0	1.905	0	0	0	
0	1.951	0	0	0	
0	1.79769e+308	0	0	0	
0	1.924	0	0	0	
0	1.97	0	0	0	
0	1.79769e+308	0	0	0	
0	1.941	0	0	0	
0	1.988	0	0	0	
0	1.79769e+308	0	0	0	
0	1.959	0	0	0	
0	2.005	0	0	0	
0	1.79769e+308	0	0	0	
0	1.978	0	0	0	
0	2.024	0	0	0	
0	1.79769e+308	0	0	0	
0	1.995	0	0	0	
0	2.041	0	0	0	
0	1.79769e+308	0	0	0	
0	2.013	0	0	0	
0	2.062	0	0	0	
0	1.79769e+308	0	0	0	
0	2.03	0	0	0	
1	2.076	0	0	0	
0	1.79769e+308	0	0	0	
0	2.047	0	0	0	
1	2.093	0	0	0	
0	1.79769e+308	0	0	0	
0	2.065	0	0	0	
1	2.111	0	0	0	
0	1.79769e+308	0	0	0	
1	0	1	0	0	
1	2.131	0	0	0	
0	1.79769e+308	0	0	0	
1	0.017	0	0	0	
1	2.147	0	0	0	
0	1.79769e+308	0	0	0	
1	0.035	0	0	0	
1	2.166	0	0	0	
0	1.79769e+308	0	0	0	
1	0.056	0	0	0	
1	2.187	0	0	0	
0	1.79769e+308	0	0	0	
1	0.071	0	0	0	
1	2.201	0	0	0	
0	1.79769e+308	0	0	0	
1	0.088	0	0	0	
1	2.219	0	0	0	
0	1.79769e+308	0	0	0	
1	0.105	0	0	0	
1	2.236	0	0	0	
0	1.79769e+308	0	0	0	
1	0.122	0	0	0	
1	2.253	0	0	0	
0	1.79769e+308	0	0	0	
1	0.144	0	0	0	
1	2.274	0	0	0	
0	1.79769e+308	0	0	0	
1	0.161	0	0	0	
1	2.292	0	0	0	
0	1.79769e+308	0	0	0	
1	0.18	0	0	0	
1	2.315	0	0	0	
0	1.79769e+308	0	0	0	
1	0.199	0	0	0	
1	0.001	1	0	0	
0	1.79769e+308	0	0	0	
1	0.216	0	1	0	
1	0.017	1	0	0	
0	1.79769e+308	0	0	0	
1	0.234	0	1	0	
1	0.035	1	0	0	
0	1.79769e+308	0	0	0	
1	0	0	1	0	
1	0.054	1	0	0	
0	1.79769e+308	0	0	0	
1	0.019	0	1	0	
1	0.074	1	0	0	
0	1.79769e+308	0	0	0	
1	0.037	0	1	0	
1	0.092	1	0	0	
0	1.79769e+308	0	0	0	
1	0.056	0	1	0	
1	0.111	1	0	0	
0	1.79769e+308	0	0	0	
1	0.077	0	1	0	
1	0.132	1	0	0	
0	1.79769e+308	0	0	0	
1	0.095	0	1	0	
1	0.15	1	0	0	
0	1.79769e+308	0	0	0	
1	0.115	0	1	0	
1	0.17	1	0	0	
0	1.79769e+308	0	0	0	
1	0.137	0	1	0	
1	0.192	1	0	0	
0	1.79769e+308	0	0	0	
1	0.149	0	1	0	
1	0.203	1	1	1	
0	1.79769e+308	0	0	0	
1	0.172	0	1	0	
1	0.227	1	1	1	
0	1.79769e+308	0	0	0	
1	0.184	0	1	0	
1	0.243	1	1	1	
0	1.79769e+308	0	0	0	
1	0.203	0	1	0	
1	0	1	1	1	
0	1.79769e+308	0	0	0	
1	0.221	0	1	0	
1	0.019	1	1	1	
0	1.79769e+308	0	0	0	
1	0.238	0	1	0	
1	0.036	1	1	1	
0	1.79769e+308	0	0	0	
1	0	0	1	0	
1	0.054	1	1	1	
0	1.79769e+308	0	0	0	
1	0.018	0	1	0	
1	0.071	1	1	1	
0	1.79769e+308	0	0	0	
1	0.035	0	1	0	
1	0.089	1	1	1	
0	1.79769e+308	0	0	0	
1	0.052	0	1	0	
1	0.106	1	1	1	
0	1.79769e+308	0	0	0	
1	0.075	0	1	0	
1	0.129	1	1	1	
0	1.79769e+308	0	0	0	
1	0.087	0	1	0	
1	0.14	1	1	1	
0	1.79769e+308	0	0	0	
1	0.106	0	1	0	
1	0.16	1	1	1	
0	1.79769e+308	0	0	0	
1	0.123	0	1	0	
1	0.177	1	1	1	
0	1.79769e+308	0	0	0	
1	0.141	0	1	0	
1	0.195	1	1	1	
0	1.79769e+308	0	0	0	
1	0.158	0	1	0	
1	0.212	1	1	1	
0	1.79769e+308	0	0	0	
1	0.175	0	1	0	
1	0.229	1	1	1	
0	1.79769e+308	0	0	0	
1	0.192	0	1	0	
1	0.251	1	1	1	
0	1.79769e+308	0	0	0	
1	0.209	1	1	1	
1	0	1	1	1	
0	1.79769e+308	0	0	0	
1	0.228	0	1	0	
1	0.018	1	1	1	
0	1.79769e+308	0	0	0	
1	0	0	1	0	
1	0.036	1	1	1	
0	1.79769e+308	0	0	0	
1	0.018	0	1	0	
1	0.054	1	1	1	
0	1.79769e+308	0	0	0	
1	0.037	0	1	0	
1	0.073	1	1	1	
0	1.79769e+308	0	0	0	
1	0.055	1	1	1	
1	0.093	1	1	1	
0	1.79769e+308	0	0	0	
1	0.073	0	1	0	
1	0.109	1	1	1	
0	1.79769e+308	0	0	0	
1	0.096	0	1	0	
1	0.131	1	1	1	
0	1.79769e+308	0	0	0	
1	0.11	0	1	0	
1	0.145	1	1	1	
0	1.79769e+308	0	0	0	
1	0.129	0	1	0	
1	0.164	1	1	1	
0	1.79769e+308	0	0	0	
1	0.147	0	1	0	
1	0.182	1	1	1	
0	1.79769e+308	0	0	0	
1	0.164	0	1	0	
1	0.2	1	1	1	
0	1.79769e+308	0	0	0	
1	0.182	0	1	0	
1	0.218	1	1	1	
0	1.79769e+308	0	0	0	
1	0.201	0	1	0	
1	0.24	1	1	1	
0	1.79769e+308	0	0	0	
1	0.218	0	1	0	
1	0	1	1	1	
0	1.79769e+308	0	0	0	
1	0.236	0	1	0	
1	0.019	1	1	1	
0	1.79769e+308	0	0	0	
1	0	0	1	0	
1	0.037	1	1	1	
0	1.79769e+308	0	0	0	
1	0.018	0	1	0	
1	0.055	1	1	1	
0	1.79769e+308	0	0	0	
1	0.037	1	1	1	
1	0.074	1	1	1	
0	1.79769e+308	0	0	0	
1	0.061	1	1	1	
1	0.098	1	1	1	
0	1.79769e+308	0	0	0	
1	0.072	1	1	1	
1	0.109	1	1	1	
0	1.79769e+308	0	0	0	
1	0.091	0	1	0	
1	0.127	1	1	1	
0	1.79769e+308	0	0	0	
1	0.116	0	1	0	
1	0.152	1	1	1	
0	1.79769e+308	0	0	0	
1	0.127	0	1	0	
1	0.163	1	1	1	
0	1.79769e+308	0	0	0	
1	0.145	0	1	0	
1	0.182	1	1	1	
0	1.79769e+308	0	0	0	
1	0.164	0	1	0	
1	0.201	1	1	1	
0	1.79769e+308	0	0	0	
1	0.182	0	1	0	
1	0.219	1	1	1	
0	1.79769e+308	0	0	0	
1	0.2	0	1	0	
1	0.241	1	1	1	
0	9.582	0	0	0	
1	0.218	0	1	0	
1	0	1	1	1	
0	9.602	0	0	0	
1	0.236	0	1	0	
1	0.017	1	1	1	
0	9.613	0	0	0	
1	0.254	0	1	0	
1	0.035	1	1	1	
0	9.63	0	0	0	
1	0	0	1	0	
1	0.053	1	1	1	
0	9.649	0	0	0	
1	0.017	0	1	0	
1	0.07	1	1	1	
0	9.666	0	0	0	
1	0.036	0	1	0	
1	0.088	1	1	1	
0	9.684	0	0	0	
1	0.054	0	1	0	
1	0.107	1	1	1	
0	9.702	0	0	0	
1	0.072	0	1	0	
1	0.126	1	1	1	
0	9.722	0	0	0	
1	0.097	0	1	0	
1	0.149	1	1	1	
0	9.745	0	0	0	
1	0.109	0	1	0	
1	0.161	1	1	1	
0	9.758	0	0	0	
1	0.127	0	1	0	
1	0.18	1	1	1	
0	9.776	0	0	0	
1	0.146	0	1	0	
1	0.199	1	1	1	
0	9.795	0	0	0	
1	0.163	0	1	0	
1	0.216	1	1	1	
0	9.812	0	0	0	
1	0.183	0	1	0	
1	0.239	1	1	1	
0	9.835	0	0	0	
1	0.2	0	1	0	
1	0.253	1	1	1	
0	9.848	0	0	0	
1	0.218	0	1	0	
1	0	1	1	1	
0	9.873	0	0	0	
1	0.237	0	1	0	
1	0.019	1	1	1	
0	9.885	0	0	0	
1	0	0	1	0	
1	0.038	1	1	1	
0	9.904	0	0	0	
1	0.018	0	1	0	
1	0.056	1	1	1	
0	9.922	0	0	0	
1	0.036	0	1	0	
1	0.074	1	1	1	
0	9.941	0	0	0	
1	0.055	0	1	0	
1	0.094	1	1	1	
0	9.961	0	0	0	
1	0.072	0	1	0	
1	0.11	1	1	1	
0	9.978	0	0	0	
1	0.097	0	1	0	
1	0.135	1	1	1	
0	10.001	0	0	0	
1	0.11	0	1	0	
1	0.148	1	1	1	
0	10.015	0	0	0	
1	0.127	0	1	0	
0	3.261	0	0	0	
0	10.031	0	0	0	
1	0.146	0	1	0	
0	3.28	0	0	0	
0	10.05	0	0	0	
1	0.163	0	1	0	
0	3.297	0	0	0	
0	10.068	0	0	0	
1	0.182	0	1	0	
0	3.318	0	0	0	
0	10.089	0	0	0	
1	0.199	0	1	0	
0	3.333	0	0	0	
0	10.103	0	0	0	
1	0.217	0	1	0	
0	3.351	0	0	0	
0	10.13	0	0	0	
1	0.236	0	1	0	
0	3.37	0	0	0	
0	10.14	0	0	0	
1	0.001	0	1	0	
0	3.389	0	0	0	
0	10.159	0	0	0	
1	0.019	0	1	0	
0	3.407	0	0	0	
0	10.177	0	0	0	
1	0.037	1	1	1	
0	3.425	0	0	0	
0	10.196	0	0	0	
1	0.056	0	1	0	
0	3.444	0	0	0	
0	10.214	0	0	0	
1	0.073	0	1	0	
0	3.461	0	0	0	
0	10.231	0	0	0	
1	0.094	0	1	0	
0	3.481	0	0	0	
0	10.252	0	0	0	
1	0.11	0	1	0	
0	3.498	0	0	0	
0	10.268	0	0	0	
1	0.13	0	1	0	
0	3.517	0	0	0	
0	10.287	0	0	0	
1	0.147	0	1	0	
0	3.535	0	0	0	
0	10.305	0	0	0	
1	0.164	0	1	0	
0	3.552	0	0	0	
0	10.322	0	0	0	
1	0.181	0	1	0	
0	3.569	0	0	0	
0	10.34	0	0	0	
1	0.2	0	1	0	
0	3.597	0	0	0	
0	10.368	0	0	0	
1	0.218	0	1	0	
0	3.606	0	0	0	
0	10.376	0	0	0	
1	0.237	0	1	0	
0	3.624	0	0	0	
0	10.401	0	0	0	
1	0	0	1	0	
0	3.642	0	0	0	
0	10.412	0	0	0	
1	0.023	0	1	0	
0	3.664	0	0	0	
0	10.435	0	0	0	
1	0.035	0	1	0	
0	3.677	0	0	0	
0	10.448	0	0	0	
1	0.054	0	1	0	
0	3.695	0	0	0	
0	10.466	0	0	0	
1	0.076	0	1	0	
0	3.718	0	0	0	
0	10.489	0	0	0	
1	0.092	0	1	0	
0	3.734	0	0	0	
0	10.504	0	0	0	
1	0.107	0	1	0	
0	3.748	0	0	0	
0	10.519	0	0	0	
1	0.128	0	1	0	
0	3.77	0	0	0	
0	10.54	0	0	0	
1	0.143	0	1	0	
0	3.784	0	0	0	
0	10.555	0	0	0	
1	0.159	0	1	0	
0	3.801	0	0	0	
0	10.571	0	0	0	
1	0.178	0	1	0	
0	3.82	0	0	0	
0	10.59	0	0	0	
1	0.195	0	1	0	
0	3.837	0	0	0	
0	10.608	0	0	0	
1	0.213	0	1	0	
0	3.859	0	0	0	
0	10.63	0	0	0	
1	0.231	0	1	0	
0	3.873	0	0	0	
0	10.643	0	0	0	
1	0	0	1	0	
0	3.892	0	0	0	
0	10.666	0	0	0	
1	0.017	0	1	0	
0	3.909	0	0	0	
0	10.679	0	0	0	
1	0.034	0	1	0	
0	3.926	0	0	0	
0	10.696	0	0	0	
1	0.053	0	1	0	
0	3.945	0	0	0	
0	10.715	0	0	0	
1	0.07	0	1	0	
0	3.962	0	0	0	
0	10.732	0	0	0	
1	0.093	0	1	0	
0	3.985	0	0	0	
0	10.755	0	0	0	
1	0.106	0	1	0	
0	3.998	0	0	0	
0	10.769	0	0	0	
1	0.125	0	1	0	
0	4.017	0	0	0	
0	10.787	0	0	0	
1	0.143	0	1	0	
0	4.035	0	0	0	
0	10.805	0	0	0	
1	0.162	0	1	0	
0	4.054	0	0	0	
0	10.824	0	0	0	
1	0.182	0	1	0	
0	4.074	0	0	0	
0	10.844	0	0	0	
1	0.201	0	1	0	
0	4.093	0	0	0	
0	10.864	0	0	0	
1	0.218	0	1	0	
0	4.116	0	0	0	
0	10.886	0	0	0	
1	0.236	0	1	0	
0	4.128	0	0	0	
0	10.898	0	0	0	
0	0.255	0	0	0	
0	4.147	0	0	0	
0	10.917	0	0	0	
0	0.272	0	0	0	
0	4.164	0	0	0	
0	10.94	0	0	0	
0	0.289	0	0	0	
0	4.18	0	0	0	
0	10.951	0	0	0	
0	0.308	0	0	0	
0	4.2	0	0	0	
0	10.97	0	0	0	
0	0.327	0	0	0	
0	4.218	0	0	0	
0	10.989	0	0	0	
0	0.354	0	0	0	
0	4.246	0	0	0	
0	11.016	0	0	0	
0	0.362	0	0	0	
0	4.254	0	0	0	
0	11.024	0	0	0	
0	0.38	0	0	0	
0	4.272	0	0	0	
0	11.042	0	0	0	
0	0.398	0	0	0	
0	4.289	0	0	0	
0	11.06	0	0	0	
0	0.415	0	0	0	
0	4.307	0	0	0	
0	11.077	0	0	0	
0	0.432	0	0	0	
0	4.324	0	0	0	
0	11.095	0	0	0	
0	0.449	0	0	0	
0	4.34	0	0	0	
0	11.111	0	0	0	
0	0.466	0	0	0	
0	4.358	0	0	0	
0	11.128	0	0	0	
0	0.485	0	0	0	
0	4.381	0	0	0	
0	11.152	0	0	0	
0	0.503	0	0	0	
0	4.395	0	0	0	
0	11.165	0	0	0	
0	0.523	0	0	0	
0	4.415	0	0	0	
0	11.185	0	0	0	
0	0.542	0	0	0	
0	4.434	0	0	0	
0	11.209	0	0	0	
0	0.56	0	0	0	
0	4.451	0	0	0	
0	11.222	0	0	0	
0	0.579	0	0	0	
0	4.47	0	0	0	
0	11.241	0	0	0	
0	0.6	0	0	0	
0	4.492	0	0	0	
0	11.262	0	0	0	
0	0.615	0	0	0	
0	4.507	0	0	0	
0	11.277	0	0	0	
0	0.632	0	0	0	
0	4.524	0	0	0	
0	11.294	0	0	0	
0	0.65	0	0	0	
0	4.542	0	0	0	
0	11.312	0	0	0	
0	0.669	0	0	0	
0	4.561	0	0	0	
0	11.331	0	0	0	
0	0.686	0	0	0	
0	4.578	0	0	0	
0	11.348	0	0	0	
0	0.705	0	0	0	
0	4.597	0	0	0	
0	11.368	0	0	0	
0	0.722	0	0	0	
0	4.614	0	0	0	
0	11.384	0	0	0	
0	0.739	0	0	0	
0	4.635	0	0	0	
0	11.406	0	0	0	
0	0.758	0	0	0	
0	4.65	0	0	0	
0	11.42	0	0	0	
0	0.776	0	0	0	
0	4.667	0	0	0	
0	11.438	0	0	0	
0	0.794	0	0	0	
0	4.685	0	0	0	
0	11.462	0	0	0	
0	0.812	0	0	0	
0	4.704	0	0	0	
0	11.475	0	0	0	
0	0.831	0	0	0	
0	4.722	0	0	0	
0	11.493	0	0	0	
0	0.852	0	0	0	
0	4.743	0	0	0	
0	11.514	0	0	0	
0	0.867	0	0	0	
0	4.759	0	0	0	
0	11.529	0	0	0	
0	0.885	0	0	0	
0	4.777	0	0	0	
0	11.548	0	0	0	
0	0.904	0	0	0	
0	4.795	0	0	0	
0	11.566	0	0	0	
0	0.92	0	0	0	
0	4.812	0	0	0	
0	11.582	0	0	0	
0	0.939	0	0	0	
0	4.831	0	0	0	
0	11.601	0	0	0	
0	0.956	0	0	0	
0	4.848	0	0	0	
0	11.618	0	0	0	
0	0.973	0	0	0	
0	4.865	0	0	0	
0	11.635	0	0	0	
0	0.992	0	0	0	
0	4.891	0	0	0	
0	11.662	0	0	0	
0	1.012	0	0	0	
0	4.903	0	0	0	
0	11.673	0	0	0	
0	1.03	0	0	0	
0	4.921	0	0	0	
0	11.692	0	0	0	
0	1.048	0	0	0	
0	4.94	0	0	0	
0	11.71	0	0	0	
0	1.065	0	0	0	
0	4.957	0	0	0	
0	11.731	0	0	0	
0	1.083	0	0	0	
0	4.974	0	0	0	
1	11.745	0	0	0	
0	1.107	0	0	0	
0	4.999	0	0	0	
1	11.769	0	0	0	
0	1.121	0	0	0	
0	5.013	0	0	0	
1	11.783	0	0	0	
0	1.14	0	0	0	
0	5.032	0	0	0	
1	11.802	0	0	0	
0	1.157	0	0	0	
0	5.049	0	0	0	
1	11.819	0	0	0	
0	1.175	0	0	0	
0	5.067	0	0	0	
1	11.837	0	0	0	
0	1.194	0	0	0	
0	5.085	0	0	0	
1	11.855	0	0	0	
0	1.212	0	0	0	
0	5.104	0	0	0	
1	11.874	0	0	0	
0	1.229	0	0	0	
0	5.121	0	0	0	
1	11.891	0	0	0	
0	1.247	0	0	0	
0	5.139	0	0	0	
1	11.909	0	0	0	
0	1.265	0	0	0	
0	5.162	0	0	0	
1	11.932	0	0	0	
0	1.284	0	0	0	
0	5.176	0	0	0	
1	11.946	0	0	0	
0	1.302	0	0	0	
0	5.194	0	0	0	
1	11.964	0	0	0	
0	1.319	0	0	0	
0	5.211	0	0	0	
1	11.991	0	0	0	
0	1.337	0	0	0	
0	5.228	0	0	0	
0	11.999	0	0	0	
0	1.36	0	0	0	
0	5.252	0	0	0	
0	12.022	0	0	0	
0	1.372	0	0	0	
0	5.264	0	0	0	
0	12.034	0	0	0	
0	1.392	0	0	0	
0	1.933	0	0	0	
0	12.054	0	0	0	
0	1.41	0	0	0	
0	1.951	0	0	0	
0	12.072	0	0	0	
0	1.427	0	0	0	
0	1.968	0	0	0	
